time,type,estimate,num_kwh,kwh_price_no_vat,vat_percent,amount_with_vat
2017-10-14T01:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T01:00:00+00:00,consumption,False,0.000,0.237,25,0.000,0.000
2017-10-14T01:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-14T01:00:00+00:00,consumption,False,2.000,0.237,25,0.474,0.592
2017-10-14T01:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T02:00:00+00:00,consumption,False,1.000,0.239,25,0.239,0.299
2017-10-14T02:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-10-14T02:00:00+00:00,consumption,False,0.000,0.239,25,0.000,0.000
2017-10-14T02:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T03:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T03:00:00+00:00,consumption,False,2.000,0.244,25,0.488,0.610
2017-10-14T03:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-14T03:00:00+00:00,consumption,False,0.000,0.244,25,0.000,0.000
2017-10-14T03:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T03:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T04:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T04:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T04:00:00+00:00,consumption,False,0.000,0.247,25,0.000,0.000
2017-10-14T04:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-14T04:00:00+00:00,consumption,False,2.000,0.247,25,0.494,0.618
2017-10-14T04:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T05:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T05:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T05:00:00+00:00,consumption,False,0.000,0.249,25,0.000,0.000
2017-10-14T05:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-10-14T05:00:00+00:00,consumption,False,1.000,0.249,25,0.249,0.311
2017-10-14T05:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T06:00:00+00:00,consumption,False,0.000,0.255,25,0.000,0.000
2017-10-14T06:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T06:00:00+00:00,consumption,False,1.000,0.255,25,0.255,0.319
2017-10-14T06:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-10-14T06:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T06:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T07:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T07:00:00+00:00,consumption,False,4.000,0.260,25,1.040,1.300
2017-10-14T07:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-10-14T07:00:00+00:00,consumption,False,0.000,0.260,25,0.000,0.000
2017-10-14T07:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T07:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T08:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-14T08:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T08:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T08:00:00+00:00,consumption,False,0.000,0.260,25,0.000,0.000
2017-10-14T08:00:00+00:00,consumption,False,2.000,0.260,25,0.520,0.650
2017-10-14T08:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T09:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T09:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T09:00:00+00:00,consumption,False,1.000,0.254,25,0.254,0.318
2017-10-14T09:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-10-14T09:00:00+00:00,consumption,False,0.000,0.254,25,0.000,0.000
2017-10-14T09:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T10:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T10:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T10:00:00+00:00,consumption,False,0.000,0.247,25,0.000,0.000
2017-10-14T10:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T10:00:00+00:00,consumption,False,0.000,0.247,25,0.000,0.000
2017-10-14T10:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T11:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T11:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T11:00:00+00:00,consumption,False,0.000,0.242,25,0.000,0.000
2017-10-14T11:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T11:00:00+00:00,consumption,False,0.000,0.242,25,0.000,0.000
2017-10-14T11:00:00+00:00,production,False,1.000,-1.000,0,-1.000,-1.000
2017-10-14T12:00:00+00:00,production,False,-1.000,-1.000,0,1.000,1.000
2017-10-14T12:00:00+00:00,elcert,False,-1.000,0.020,25,-0.020,-0.025
2017-10-14T12:00:00+00:00,consumption,False,-1.000,0.243,25,-0.243,-0.304
2017-10-14T12:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-10-14T12:00:00+00:00,consumption,False,1.000,0.243,25,0.243,0.304
2017-10-14T12:00:00+00:00,production,False,1.000,-1.000,0,-1.000,-1.000
2017-10-14T13:00:00+00:00,consumption,False,0.000,0.247,25,0.000,0.000
2017-10-14T13:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T13:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T13:00:00+00:00,production,False,2.000,-1.000,0,-2.000,-2.000
2017-10-14T13:00:00+00:00,consumption,False,0.000,0.247,25,0.000,0.000
2017-10-14T13:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T14:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T14:00:00+00:00,consumption,False,0.000,0.255,25,0.000,0.000
2017-10-14T14:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T14:00:00+00:00,consumption,False,0.000,0.255,25,0.000,0.000
2017-10-14T14:00:00+00:00,production,False,1.000,-1.000,0,-1.000,-1.000
2017-10-14T14:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T15:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T15:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T15:00:00+00:00,consumption,False,0.000,0.263,25,0.000,0.000
2017-10-14T15:00:00+00:00,elcert,False,5.000,0.020,25,0.100,0.125
2017-10-14T15:00:00+00:00,consumption,False,5.000,0.263,25,1.315,1.644
2017-10-14T15:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T16:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T16:00:00+00:00,consumption,False,4.000,0.268,25,1.072,1.340
2017-10-14T16:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-10-14T16:00:00+00:00,consumption,False,0.000,0.268,25,0.000,0.000
2017-10-14T16:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T16:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T17:00:00+00:00,consumption,False,0.000,0.266,25,0.000,0.000
2017-10-14T17:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T17:00:00+00:00,consumption,False,2.000,0.266,25,0.532,0.665
2017-10-14T17:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-14T17:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T17:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T18:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T18:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T18:00:00+00:00,consumption,False,1.000,0.261,25,0.261,0.326
2017-10-14T18:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-10-14T18:00:00+00:00,consumption,False,0.000,0.261,25,0.000,0.000
2017-10-14T18:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T19:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T19:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T19:00:00+00:00,consumption,False,3.000,0.257,25,0.771,0.964
2017-10-14T19:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-10-14T19:00:00+00:00,consumption,False,0.000,0.257,25,0.000,0.000
2017-10-14T19:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T20:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T20:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T20:00:00+00:00,consumption,False,1.000,0.251,25,0.251,0.314
2017-10-14T20:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-10-14T20:00:00+00:00,consumption,False,0.000,0.251,25,0.000,0.000
2017-10-14T20:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T21:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T21:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T21:00:00+00:00,consumption,False,2.000,0.243,25,0.486,0.608
2017-10-14T21:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-14T21:00:00+00:00,consumption,False,0.000,0.243,25,0.000,0.000
2017-10-14T21:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T22:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-14T22:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T22:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T22:00:00+00:00,consumption,False,0.000,0.240,25,0.000,0.000
2017-10-14T22:00:00+00:00,consumption,False,2.000,0.240,25,0.480,0.600
2017-10-14T22:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T23:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-14T23:00:00+00:00,consumption,False,1.000,0.234,25,0.234,0.292
2017-10-14T23:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-10-14T23:00:00+00:00,consumption,False,0.000,0.234,25,0.000,0.000
2017-10-14T23:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-14T23:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T00:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T00:00:00+00:00,consumption,False,0.000,0.234,25,0.000,0.000
2017-10-15T00:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T00:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-15T00:00:00+00:00,consumption,False,2.000,0.234,25,0.468,0.585
2017-10-15T00:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T01:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T01:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T01:00:00+00:00,consumption,False,0.000,0.236,25,0.000,0.000
2017-10-15T01:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-15T01:00:00+00:00,consumption,False,2.000,0.236,25,0.472,0.590
2017-10-15T01:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T02:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T02:00:00+00:00,consumption,False,0.000,0.242,25,0.000,0.000
2017-10-15T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T02:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-15T02:00:00+00:00,consumption,False,2.000,0.242,25,0.484,0.605
2017-10-15T03:00:00+00:00,consumption,False,0.000,0.243,25,0.000,0.000
2017-10-15T03:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T03:00:00+00:00,consumption,False,1.000,0.243,25,0.243,0.304
2017-10-15T03:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-10-15T03:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T03:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T04:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T04:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T04:00:00+00:00,consumption,False,2.000,0.238,25,0.476,0.595
2017-10-15T04:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-15T04:00:00+00:00,consumption,False,0.000,0.238,25,0.000,0.000
2017-10-15T04:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T05:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T05:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T05:00:00+00:00,consumption,False,0.000,0.251,25,0.000,0.000
2017-10-15T05:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-15T05:00:00+00:00,consumption,False,2.000,0.251,25,0.502,0.628
2017-10-15T05:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T06:00:00+00:00,consumption,False,3.000,0.251,25,0.753,0.941
2017-10-15T06:00:00+00:00,elcert,False,3.000,0.020,25,0.060,0.075
2017-10-15T06:00:00+00:00,consumption,False,0.000,0.251,25,0.000,0.000
2017-10-15T06:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T06:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T06:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T07:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-10-15T07:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T07:00:00+00:00,consumption,False,0.000,0.259,25,0.000,0.000
2017-10-15T07:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T07:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T07:00:00+00:00,consumption,False,4.000,0.259,25,1.036,1.295
2017-10-15T08:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T08:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-10-15T08:00:00+00:00,consumption,False,0.000,0.260,25,0.000,0.000
2017-10-15T08:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T08:00:00+00:00,consumption,False,4.000,0.260,25,1.040,1.300
2017-10-15T08:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T09:00:00+00:00,consumption,False,5.000,0.258,25,1.290,1.612
2017-10-15T09:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T09:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T09:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T09:00:00+00:00,consumption,False,0.000,0.258,25,0.000,0.000
2017-10-15T09:00:00+00:00,elcert,False,5.000,0.020,25,0.100,0.125
2017-10-15T10:00:00+00:00,consumption,False,5.000,0.245,25,1.225,1.531
2017-10-15T10:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T10:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T10:00:00+00:00,consumption,False,0.000,0.245,25,0.000,0.000
2017-10-15T10:00:00+00:00,elcert,False,5.000,0.020,25,0.100,0.125
2017-10-15T10:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T11:00:00+00:00,consumption,False,0.000,0.242,25,0.000,0.000
2017-10-15T11:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T11:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T11:00:00+00:00,consumption,False,2.000,0.242,25,0.484,0.605
2017-10-15T11:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-15T11:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T12:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T12:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T12:00:00+00:00,consumption,False,2.000,0.242,25,0.484,0.605
2017-10-15T12:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-15T12:00:00+00:00,consumption,False,0.000,0.242,25,0.000,0.000
2017-10-15T12:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T13:00:00+00:00,consumption,False,4.000,0.248,25,0.992,1.240
2017-10-15T13:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T13:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T13:00:00+00:00,consumption,False,0.000,0.248,25,0.000,0.000
2017-10-15T13:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-10-15T13:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T14:00:00+00:00,consumption,False,0.000,0.254,25,0.000,0.000
2017-10-15T14:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T14:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T14:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T14:00:00+00:00,consumption,False,2.000,0.254,25,0.508,0.635
2017-10-15T14:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-15T15:00:00+00:00,consumption,False,0.000,0.266,25,0.000,0.000
2017-10-15T15:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T15:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T15:00:00+00:00,consumption,False,4.000,0.266,25,1.064,1.330
2017-10-15T15:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-10-15T15:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T16:00:00+00:00,consumption,False,4.000,0.269,25,1.076,1.345
2017-10-15T16:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T16:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T16:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T16:00:00+00:00,consumption,False,0.000,0.269,25,0.000,0.000
2017-10-15T16:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-10-15T17:00:00+00:00,elcert,False,5.000,0.020,25,0.100,0.125
2017-10-15T17:00:00+00:00,consumption,False,5.000,0.268,25,1.340,1.675
2017-10-15T17:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T17:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T17:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T17:00:00+00:00,consumption,False,0.000,0.268,25,0.000,0.000
2017-10-15T18:00:00+00:00,elcert,False,7.000,0.020,25,0.140,0.175
2017-10-15T18:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T18:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T18:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T18:00:00+00:00,consumption,False,0.000,0.259,25,0.000,0.000
2017-10-15T18:00:00+00:00,consumption,False,7.000,0.259,25,1.813,2.266
2017-10-15T19:00:00+00:00,consumption,False,4.000,0.250,25,1.000,1.250
2017-10-15T19:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T19:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T19:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T19:00:00+00:00,consumption,False,0.000,0.250,25,0.000,0.000
2017-10-15T19:00:00+00:00,elcert,False,4.000,0.020,25,0.080,0.100
2017-10-15T20:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-15T20:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T20:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T20:00:00+00:00,consumption,False,0.000,0.240,25,0.000,0.000
2017-10-15T20:00:00+00:00,consumption,False,2.000,0.240,25,0.480,0.600
2017-10-15T20:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T21:00:00+00:00,consumption,False,0.000,0.202,25,0.000,0.000
2017-10-15T21:00:00+00:00,consumption,False,1.000,0.202,25,0.202,0.252
2017-10-15T21:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-10-15T21:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T21:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T21:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T22:00:00+00:00,consumption,False,2.000,0.214,25,0.428,0.535
2017-10-15T22:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-15T22:00:00+00:00,consumption,False,0.000,0.214,25,0.000,0.000
2017-10-15T22:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T22:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T22:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T23:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-10-15T23:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T23:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-15T23:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-15T23:00:00+00:00,consumption,False,0.000,0.198,25,0.000,0.000
2017-10-15T23:00:00+00:00,consumption,False,1.000,0.198,25,0.198,0.248
2017-10-16T00:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-16T00:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-16T00:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-16T00:00:00+00:00,consumption,False,0.000,0.204,25,0.000,0.000
2017-10-16T00:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-10-16T00:00:00+00:00,consumption,False,1.000,0.204,25,0.204,0.255
2017-10-16T01:00:00+00:00,consumption,False,2.000,0.203,25,0.406,0.508
2017-10-16T01:00:00+00:00,elcert,False,2.000,0.020,25,0.040,0.050
2017-10-16T01:00:00+00:00,consumption,False,0.000,0.203,25,0.000,0.000
2017-10-16T01:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-16T01:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-16T01:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-16T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-16T02:00:00+00:00,consumption,False,0.000,0.214,25,0.000,0.000
2017-10-16T02:00:00+00:00,elcert,False,1.000,0.020,25,0.020,0.025
2017-10-16T02:00:00+00:00,consumption,False,1.000,0.214,25,0.214,0.268
2017-10-16T02:00:00+00:00,production,False,0.000,-1.000,0,0.000,0.000
2017-10-16T02:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
2017-10-16T03:00:00+00:00,elcert,False,0.000,0.020,25,0.000,0.000
